"REF_DATE","GEO","DGUID","Components","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","Canada","2016A000011124","Funds advanced, closed non-convertible variable rate mortgages","Interest rate","Percent","239","units","0","v122667800","1.26.2","1.46","","","","2"
"2022-02","Canada","2016A000011124","Funds advanced, closed non-convertible variable rate mortgages","Interest rate","Percent","239","units","0","v122667800","1.26.2","1.46","","","","2"
"2022-03","Canada","2016A000011124","Funds advanced, closed non-convertible variable rate mortgages","Interest rate","Percent","239","units","0","v122667800","1.26.2","1.72","","","","2"
"2022-04","Canada","2016A000011124","Funds advanced, closed non-convertible variable rate mortgages","Interest rate","Percent","239","units","0","v122667800","1.26.2","2.21","","","","2"
"2022-05","Canada","2016A000011124","Funds advanced, closed non-convertible variable rate mortgages","Interest rate","Percent","239","units","0","v122667800","1.26.2","2.46","","","","2"
"2022-06","Canada","2016A000011124","Funds advanced, closed non-convertible variable rate mortgages","Interest rate","Percent","239","units","0","v122667800","1.26.2","3.03","","","","2"
"2022-07","Canada","2016A000011124","Funds advanced, closed non-convertible variable rate mortgages","Interest rate","Percent","239","units","0","v122667800","1.26.2","3.91","","","","2"
"2022-08","Canada","2016A000011124","Funds advanced, closed non-convertible variable rate mortgages","Interest rate","Percent","239","units","0","v122667800","1.26.2","4.15","","","","2"
"2022-09","Canada","2016A000011124","Funds advanced, closed non-convertible variable rate mortgages","Interest rate","Percent","239","units","0","v122667800","1.26.2","4.85","","","","2"
"2022-10","Canada","2016A000011124","Funds advanced, closed non-convertible variable rate mortgages","Interest rate","Percent","239","units","0","v122667800","1.26.2","5.35","","","","2"
"2022-11","Canada","2016A000011124","Funds advanced, closed non-convertible variable rate mortgages","Interest rate","Percent","239","units","0","v122667800","1.26.2","5.54","","","","2"
"2022-12","Canada","2016A000011124","Funds advanced, closed non-convertible variable rate mortgages","Interest rate","Percent","239","units","0","v122667800","1.26.2","5.97","","","","2"
"2013-01","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2013-02","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2013-03","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2013-04","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2013-05","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2013-06","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2013-07","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2013-08","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2013-09","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2013-10","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2013-11","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2013-12","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2014-01","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2014-02","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2014-03","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2014-04","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2014-05","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2014-06","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2014-07","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2014-08","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2014-09","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2014-10","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2014-11","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2014-12","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2015-01","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2015-02","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2015-03","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2015-04","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2015-05","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2015-06","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2015-07","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2015-08","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2015-09","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2015-10","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2015-11","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2015-12","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2016-01","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2016-02","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2016-03","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2016-04","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2016-05","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2016-06","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","","..","","","0"
"2016-07","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","2690","","","","0"
"2016-08","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","2759","","","","0"
"2016-09","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","2429","","","","0"
"2016-10","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","2099","","","","0"
"2016-11","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","2000","","","","0"
"2016-12","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","1541","","","","0"
"2017-01","Canada","2016A000011124","Funds advanced, closed convertible variable rate mortgages","Dollars","Dollars","81","millions","6","v122667750","1.27.1","1240","","","","0"
